name,rank,count
DYE,1246,28182
ARTHUR,1247,28102
GRACE,1248,28098
BACA,1249,28082
RUTHERFORD,1250,28079
SORENSEN,1251,28069
MCCRAY,1252,28024
HASTINGS,1253,28015
PIERSON,1254,27983
CHACON,1255,27982
RENTERIA,1256,27976
MOHAMED,1257,27972
NICHOLAS,1258,27922
KENDRICK,1259,27915
FERREIRA,1260,27898
LOCKHART,1261,27883
BOGGS,1262,27880
PRYOR,1263,27805
DOHERTY,1264,27787
SARGENT,1265,27786
KENNEY,1266,27759
TUTTLE,1267,27751
DENTON,1268,27742
MAGEE,1269,27720
JAMISON,1270,27697
LYON,1271,27690
LOCKE,1272,27643
PUCKETT,1273,27627
CORONADO,1274,27626
OLVERA,1275,27551
SYKES,1276,27546
MANUEL,1277,27529
BURKS,1278,27523
CHIN,1279,27487
QUIROZ,1280,27452
HOPPER,1281,27353
MCGILL,1282,27330
DOLAN,1283,27329
MCKENNA,1284,27293
HEAD,1285,27292
MONTANO,1286,27276
PAREDES,1287,27274
DELATORRE,1288,27265
LANGLEY,1289,27252
SINCLAIR,1290,27243
DWYER,1291,27240
SHIRLEY,1292,27224
MULLER,1293,27216
COURTNEY,1294,27205
SLAUGHTER,1295,27155
POLK,1296,27094
LEMUS,1297,27079
COVINGTON,1298,27068
MADRIGAL,1299,27033
CLEMONS,1300,27022
ROSADO,1301,26998
BROUSSARD,1302,26971
MCGINNIS,1303,26953
HATCH,1304,26903
SHEEHAN,1305,26902
RUTLEDGE,1306,26887
CORBIN,1307,26876
DEMPSEY,1308,26863
GARLAND,1309,26779
CARMONA,1310,26774
BOWLING,1311,26762
BURRIS,1312,26760
WHITLEY,1313,26732
HAMM,1314,26726
BLAND,1315,26722
BERMUDEZ,1316,26691
STINSON,1317,26681
PIKE,1318,26655
ORELLANA,1319,26651
DOWNEY,1320,26627
VARELA,1321,26621
HARDEN,1322,26617
COUCH,1323,26615
DICKINSON,1324,26607
CASSIDY,1325,26590
RUCKER,1326,26581
GABRIEL,1327,26578
HERRON,1328,26559
MCNAMARA,1329,26534
ROUSE,1330,26519
BURT,1331,26475
BATTLE,1332,26432
GUSTAFSON,1333,26421
HERBERT,1334,26417
DUNBAR,1335,26405
WEBBER,1335,26405
BOYCE,1337,26376
DEWITT,1338,26348
ROSENBERG,1339,26307
SIMMS,1340,26287
WOODRUFF,1341,26286
BRANDON,1342,26284
ROMO,1343,26283
HUTCHINS,1344,26251
KIRKPATRICK,1344,26251
CORBETT,1346,26246
GRANADOS,1347,26187
ROSSI,1348,26183
GOSS,1349,26179
LOTT,1350,26174
LEYVA,1351,26153
HINOJOSA,1352,26146
GIL,1353,26112
CRABTREE,1354,26104
GRADY,1355,26103
MCCLELLAN,1356,26060
KUMAR,1357,25986
FRASER,1358,25961
RICO,1359,25954
BINGHAM,1360,25941
SORIANO,1361,25916
STERLING,1362,25894
FONSECA,1363,25863
MADRID,1364,25854
EMERY,1365,25839
SINGER,1366,25828
ARAGON,1367,25801
AQUINO,1368,25783
ELMORE,1369,25774
WORLEY,1370,25758
SIMONS,1371,25755
QUEZADA,1372,25752
OTT,1373,25738
OCAMPO,1374,25720
AVILES,1375,25716
NIETO,1376,25701
ERVIN,1377,25698
GORE,1378,25648
SHAFER,1379,25641
WESTON,1380,25637
XU,1381,25622
PLUMMER,1382,25596
MICHEL,1383,25578
PAZ,1384,25574
YANEZ,1385,25563
GREGG,1386,25554
ABRAMS,1387,25534
SMART,1388,25528
BEATTY,1389,25510
SERNA,1390,25503
MEIER,1391,25486
ROBISON,1392,25450
SWARTZ,1393,25444
SEYMOUR,1394,25436
GLEASON,1395,25416
VELA,1396,25414
PADGETT,1397,25413
ACKERMAN,1398,25401
HELLER,1399,25373
ZIEGLER,1400,25351
VINSON,1401,25341
ELDRIDGE,1402,25299
PINA,1403,25293
SCHUMACHER,1404,25292
AKERS,1405,25290
ROE,1406,25286
TOMLINSON,1407,25274
MAYES,1408,25256
ZHENG,1409,25242
ALBRIGHT,1410,25189
BURGOS,1411,25169
SWAIN,1412,25157
MANLEY,1413,25136
HELTON,1414,25118
SONG,1415,25110
QUICK,1416,25091
LESLIE,1417,25078
STERN,1418,25074
GIVENS,1419,25067
TIPTON,1420,25064
COFFMAN,1421,24980
GREENWOOD,1422,24971
CURRAN,1423,24969
CHILDRESS,1424,24937
FISH,1425,24924
ELKINS,1426,24902
DALEY,1427,24901
LOWRY,1428,24895
ANGEL,1428,24895
SOLANO,1430,24881
DUONG,1431,24870
EDMONDS,1432,24857
GOMES,1433,24827
BUCKNER,1434,24822
WALDEN,1435,24821
HUTCHISON,1436,24820
GRIGGS,1437,24819
NIX,1438,24786
CLIFTON,1439,24758
THOMSON,1440,24750
YARBROUGH,1441,24749
MCCAULEY,1442,24743
ELIAS,1443,24696
JACOB,1444,24688
MEREDITH,1445,24679
MCELROY,1446,24668
GROVES,1447,24629
URIBE,1448,24612
HOSKINS,1449,24581
BOWDEN,1450,24560
TATUM,1451,24558
SCHAFER,1452,24543
FIELD,1452,24543
BUSTAMANTE,1454,24536
STOVER,1455,24526
TEAGUE,1456,24514
GUNTER,1457,24513
BURRELL,1458,24504
FUNK,1459,24419
CROWDER,1460,24396
SCHULZ,1461,24385
SANDERSON,1462,24384
CANALES,1462,24384
TOLBERT,1464,24375
LUND,1465,24347
BLUE,1466,24341
KAY,1467,24337
DRAPER,1467,24337
SHAPIRO,1469,24335
WHALEN,1470,24262
NAVARRETE,1471,24259
GAMEZ,1472,24256
SWIFT,1473,24249
INMAN,1474,24222
CREWS,1475,24219
KURTZ,1476,24216
STROUD,1477,24211
BLANTON,1478,24154
REECE,1479,24145
LIANG,1480,24140
FRANCISCO,1481,24095
CROW,1482,24089
BLOOM,1483,24081
SUN,1484,24058
TOMPKINS,1485,24056
JUNG,1486,24026
NANCE,1487,24018
ANAYA,1488,24017
MCKINLEY,1489,24000
OLIVARES,1490,23982
NEWSOME,1491,23958
THURMAN,1492,23950
HELMS,1493,23949
METCALF,1494,23946
GOLDMAN,1495,23940
SCHMITZ,1496,23931
CROUCH,1497,23923
MCMANUS,1498,23909
AREVALO,1499,23895
HORNER,1500,23881
CONKLIN,1501,23846
HOLBROOK,1502,23843
NEELY,1502,23843
HOLLINGSWORTH,1504,23831
CLEMENT,1505,23830
DEVINE,1506,23775
CROCKETT,1507,23769
BENAVIDES,1508,23761
BULLARD,1509,23755
LOUIS,1510,23738
STEINER,1511,23735
COATES,1512,23725
DREW,1513,23722
BOWLES,1514,23713
PAYTON,1515,23670
CHAPPELL,1516,23634
AMOS,1517,23621
HAGEN,1518,23616
PHIPPS,1519,23610
SELF,1520,23595
LARKIN,1521,23578
POE,1522,23563
PRITCHARD,1523,23549
MASTERS,1524,23533
GUNN,1525,23524
JEFFRIES,1526,23510
DOOLEY,1527,23481
PAGAN,1528,23474
MCGHEE,1529,23461
POST,1530,23458
MONTALVO,1531,23454
ZHOU,1532,23437
PRADO,1533,23436
HEARD,1534,23408
LORD,1535,23405
THAO,1536,23404
CONNELLY,1537,23398
DRISCOLL,1538,23385
DUBOIS,1539,23366
FELDMAN,1540,23356
COKER,1541,23348
DICKEY,1542,23320
POLLOCK,1543,23310
KIMBALL,1544,23293
RAINEY,1545,23291
IVEY,1546,23263
GEE,1547,23241
BUTTS,1548,23227
MAHER,1549,23222
JEWELL,1550,23187
BARRAGAN,1551,23176
MACHADO,1552,23170
RUBIN,1553,23165
REYNOSO,1554,23143
WESLEY,1555,23135
HIDALGO,1556,23134
CABRAL,1557,23128
SAMUEL,1558,23125
LACY,1559,23110
GALLO,1560,23056
EGAN,1561,23048
ALDRIDGE,1562,23034
SWENSON,1563,23009
SWAN,1564,23001
STRATTON,1565,22983
HINKLE,1565,22983
BUTCHER,1567,22978
ORNELAS,1568,22969
FORREST,1569,22954
COLBERT,1570,22940
ALEMAN,1571,22927
RODRIQUEZ,1572,22892
ARRINGTON,1573,22840
GOINS,1574,22837
WHALEY,1575,22833
ESPOSITO,1576,22789
NEFF,1577,22764
MEAD,1578,22727
CASILLAS,1579,22710
LILLY,1580,22662
BIGGS,1581,22641
YEAGER,1582,22634
GODWIN,1583,22628
SPRAGUE,1584,22610
ROSEN,1585,22596
QUINTANILLA,1586,22581
OTTO,1587,22558
BILLINGS,1588,22553
CONNELL,1589,22552
TEMPLE,1590,22549
BOSWELL,1591,22540
COLVIN,1592,22499
KOENIG,1592,22499
ERWIN,1594,22496
TELLEZ,1595,22494
NORWOOD,1596,22461
MILLIGAN,1597,22416
AMES,1598,22385
PURCELL,1599,22383
LUDWIG,1600,22380
SOUZA,1601,22373
HUGGINS,1602,22371
AMADOR,1603,22370
DUNHAM,1604,22362
GOODE,1605,22356
KAUFFMAN,1606,22353
PIPER,1607,22329
OLEARY,1607,22329
CUELLAR,1609,22324
STEWARD,1610,22318
WINN,1611,22316
GARY,1612,22310
ZHAO,1613,22301
SEWELL,1614,22294
BROWNE,1615,22289
RAMEY,1616,22287
DAVISON,1617,22276
CLIFFORD,1618,22245
STAHL,1619,22211
YBARRA,1619,22211
SAMUELS,1621,22207
DUKES,1622,22187
SHERIDAN,1623,22177
SNELL,1623,22177
VICKERS,1625,22176
CARTWRIGHT,1626,22156
LINK,1627,22137
BLACKMON,1628,22130
BUNCH,1629,22117
GRIMM,1630,22103
MEADE,1631,22091
SILVER,1632,22052
OJEDA,1633,22045
GEIGER,1634,22039
DODGE,1635,22035
KRAFT,1635,22035
LUJAN,1637,22021
BABCOCK,1638,22016
HAND,1639,22006
WINKLER,1640,21993
PAINTER,1641,21969
REGAN,1642,21951
BRAGG,1643,21934
ENGEL,1644,21933
VALADEZ,1645,21859
CARBAJAL,1646,21838
REDMOND,1647,21834
JARRETT,1648,21821
BOLDEN,1649,21819
WOLFF,1650,21815
THORPE,1651,21813
HASSAN,1652,21801
HADLEY,1653,21771
HEALY,1654,21751
MCDONOUGH,1655,21739
SHIN,1656,21735
GROVE,1657,21732
BLOCK,1658,21717
PEACOCK,1659,21712
OHARA,1660,21710
HAMMER,1661,21709
FELICIANO,1662,21667
WINSTON,1662,21667
BETANCOURT,1664,21663
BEAVER,1665,21640
GODINEZ,1665,21640
KILGORE,1667,21627
MCGRAW,1668,21614
DAHL,1669,21598
DIAMOND,1670,21586
PIMENTEL,1671,21579
CORNELL,1672,21558
ARREOLA,1673,21540
SIEGEL,1674,21536
HANKINS,1675,21532
RAINES,1676,21518
THACKER,1677,21512
SADLER,1678,21504
SOTELO,1679,21455
DUGAN,1679,21455
COTE,1681,21446
BOWER,1682,21445
MINER,1683,21439
BRANTLEY,1684,21395
SHEETS,1685,21384
SHERWOOD,1685,21384
PINTO,1687,21366
DOSS,1687,21366
STILES,1689,21357
WILLARD,1690,21352
WADDELL,1691,21301
STANFORD,1692,21295
LATHAM,1693,21277
ZHU,1694,21265
IRVIN,1695,21263
MATOS,1696,21258
GAGNON,1697,21208
CARLTON,1698,21202
TIDWELL,1699,21176
LOVELL,1700,21171
HOYT,1701,21169
SPIVEY,1702,21161
JEAN,1703,21140
LAND,1704,21116
PATINO,1705,21113
MARRERO,1706,21109
HAGER,1707,21106
HURT,1708,21037
ASH,1709,21030
HAGAN,1710,21017
BRITO,1711,21007
LANIER,1712,20997
ZARATE,1713,20992
MAJOR,1714,20977
ESCAMILLA,1715,20958
OTERO,1716,20937
HENLEY,1717,20934
DICK,1718,20923
VOSS,1719,20911
GREENBERG,1720,20897
FINN,1721,20852
VENEGAS,1722,20851
MCNEAL,1723,20778
METZGER,1724,20771
COULTER,1725,20757
BEAL,1726,20752
CRUMP,1727,20737
JORGENSEN,1728,20731
MAURER,1729,20707
KEARNEY,1730,20706
CUMMINS,1731,20705
FERRIS,1732,20703
MILTON,1732,20703
TIMMONS,1734,20671
PALMA,1735,20636
ESCALANTE,1736,20626
CAHILL,1737,20623
SCHAFFER,1738,20614
GUIDRY,1739,20600
YEE,1740,20591
KRUSE,1741,20584
MCMULLEN,1742,20545
HURD,1743,20540
CASTLE,1744,20534
VALDES,1745,20527
MCWILLIAMS,1746,20523
LEUNG,1747,20496
HOLLIDAY,1748,20491
HOUSER,1749,20484
BASSETT,1750,20482
THOMASON,1751,20478
SAPP,1752,20448
TRIPP,1753,20434
GALVEZ,1754,20425
EUBANKS,1755,20424
HILLIARD,1756,20377
CROCKER,1757,20370
CARUSO,1758,20367
ALONZO,1758,20367
BARNARD,1760,20366
DEAL,1760,20366
METZ,1760,20366
CARLISLE,1763,20365
HARGROVE,1764,20360
KEENAN,1765,20353
NORTH,1766,20343
DASILVA,1767,20338
LEDESMA,1768,20311
MESSER,1769,20306
WESTBROOK,1770,20284
ROOT,1770,20284
HACKETT,1772,20278
POSEY,1773,20263
FOUNTAIN,1774,20193
CORNELIUS,1775,20160
BENOIT,1775,20160
BARNHART,1777,20157
RENDON,1778,20143
HANNAH,1779,20138
PEDERSEN,1780,20135
STUBBS,1781,20134
STARKS,1782,20130
SIZEMORE,1783,20116
EPPS,1784,20112
OLIVAS,1785,20106
BERGERON,1786,20073
ROPER,1787,20065
HIGHTOWER,1787,20065
PAIGE,1789,20063
URBAN,1790,20058
BOUCHER,1791,20050
FONTENOT,1792,20035
WASHBURN,1793,20030
FARR,1794,20011
MELVIN,1795,20008
CULLEN,1796,20000
HU,1797,19999
MCCOLLUM,1798,19990
BETTS,1799,19983
COYLE,1800,19931
TROTTER,1801,19927
WILHELM,1802,19913
BLOUNT,1803,19878
MURDOCK,1804,19873
STREET,1805,19866
LOCKWOOD,1806,19865
HINSON,1807,19857
RUDOLPH,1808,19854
WAITERS,1809,19853
SEPULVEDA,1810,19851
DUVALL,1811,19844
SMILEY,1812,19829
CASAS,1813,19777
DOAN,1814,19760
MCQUEEN,1814,19760
LANGSTON,1816,19742
SHEFFIELD,1817,19738
TACKETT,1818,19737
LOCKLEAR,1819,19716
LINARES,1820,19688
POLANCO,1820,19688
MARROQUIN,1822,19661
CONNORS,1823,19637
TRENT,1824,19630
CARMICHAEL,1825,19628
TOTH,1826,19606
RUSHING,1827,19604
CODY,1828,19600
GAMBOA,1829,19577
BREWSTER,1830,19564
SHIPLEY,1831,19563
MENA,1832,19522
PRIETO,1833,19520
GIFFORD,1834,19514
OLIVA,1835,19513
LAYTON,1836,19504
GASTON,1837,19502
GOODRICH,1838,19487
PRATER,1839,19484
BURGER,1840,19480
TOLEDO,1841,19474
LOVETT,1842,19471
GIPSON,1843,19470
ARCE,1844,19464
WISEMAN,1845,19439
DOBSON,1846,19419
LEDBETTER,1847,19417
ARTEAGA,1848,19410
PENN,1849,19409
JIANG,1849,19409
WHITMAN,1851,19399
BURKETT,1852,19369
KOEHLER,1853,19368
CHRISTIANSEN,1854,19340
SHELDON,1855,19339
PRITCHETT,1856,19334
PAULSON,1857,19331
EDDY,1858,19321
ROCK,1859,19313
ROLAND,1860,19311
ARANDA,1861,19298
MCCRACKEN,1862,19287
HYATT,1863,19280
HANLEY,1864,19240
ARRIAGA,1865,19236
ENGLE,1866,19226
STORY,1867,19218
VALENTIN,1868,19211
YOST,1869,19210
LANGFORD,1870,19208
HERNDON,1871,19183
NAPIER,1872,19182
LAI,1873,19157
REEDER,1874,19155
MCNEILL,1875,19152
LEVIN,1876,19144
LANDERS,1876,19144
MIMS,1878,19139
BRAND,1879,19135
DELOSSANTOS,1880,19131
VALLEJO,1881,19117
LIMA,1882,19109
CRONIN,1883,19078
MUHAMMAD,1884,19076
FITCH,1885,19060
GUPTA,1886,19057
OLIVEIRA,1887,19055
MCCAIN,1888,19032
MEDEIROS,1889,19031
KRAUS,1890,19028
STACY,1891,19010
PETTIT,1892,19004
BATEMAN,1893,19001
PULIDO,1894,18942
ROCHE,1895,18940
TOBIN,1896,18932
ZARAGOZA,1897,18908
ISAAC,1898,18903
SPAULDING,1899,18902
KEYS,1900,18899
SYLVESTER,1901,18896
NOWAK,1902,18891
WEIR,1903,18881
DARLING,1904,18879
BARRIENTOS,1905,18877
OGDEN,1906,18860
MCCLENDON,1907,18857
ARAUJO,1908,18856
SUMNER,1909,18838
SAAVEDRA,1910,18834
GILLIS,1910,18834
LANDIS,1912,18826
CAUDILL,1913,18822
JACOBSEN,1914,18820
OVERTON,1914,18820
DIEHL,1916,18815
ALARCON,1917,18805
HEDRICK,1918,18804
TONEY,1919,18787
CHEUNG,1920,18765
DARBY,1921,18757
THORNE,1922,18738
MANSFIELD,1923,18725
KYLE,1924,18721
DIETZ,1925,18720
SMALLWOOD,1926,18717
ADAIR,1927,18708
GOLD,1928,18698
LAIRD,1929,18696
LACEY,1930,18691
CHRISTIE,1931,18681
PACK,1932,18678
VIDAL,1933,18677
KISER,1934,18674
PEOPLES,1935,18672
WAITE,1936,18664
BEYER,1937,18641
DESAI,1938,18638
BANUELOS,1939,18636
SPANGLER,1940,18622
MONDRAGON,1941,18620
FAIR,1942,18609
RIZZO,1943,18605
SANDS,1944,18584
QUEEN,1945,18557
LEDFORD,1946,18532
ALLRED,1947,18526
BLEDSOE,1948,18510
RHOADES,1949,18508
RICKS,1950,18506
SPICER,1951,18501
ORDONEZ,1952,18498
CHAVARRIA,1953,18492
BRYSON,1954,18486
HUTTON,1955,18479
DOBBS,1956,18476
LAY,1957,18468
ABEL,1958,18464
KEEN,1959,18459
WOODY,1960,18434
LUKE,1961,18425
MCHUGH,1962,18422
NEGRON,1963,18413
COPE,1964,18410
TRIPLETT,1965,18408
HATHAWAY,1966,18401
SALCEDO,1967,18387
PRESLEY,1968,18384
ERNST,1969,18361
HAYWOOD,1970,18360
PUTNAM,1971,18340
NAJERA,1971,18340
STAPLETON,1973,18332
BATISTA,1974,18323
WILKES,1975,18314
LOPES,1976,18310
RICHEY,1977,18296
OH,1978,18285
KEYES,1979,18252
DILL,1980,18215
HUMPHRIES,1981,18201
YOUNGBLOOD,1982,18197
CAPPS,1983,18194
CATES,1984,18190
COVARRUBIAS,1985,18189
ADDISON,1986,18169
HA,1987,18156
MCRAE,1987,18156
CAO,1989,18138
DICKENS,1990,18123
JUDD,1991,18110
BARBOSA,1992,18106
HAWLEY,1993,18100
RAHMAN,1994,18097
CRENSHAW,1995,18096
LACKEY,1996,18082
VARNER,1997,18081
STALEY,1998,18080
KOWALSKI,1999,18077
KINCAID,2000,18075
MOYA,2001,18071
VOGT,2002,18061
KIMBLE,2003,18040
BARRAZA,2004,18030
HAY,2005,18029
PLATT,2006,18022
FERNANDES,2007,18018
ABREU,2008,17998
DOTY,2009,17965
CRUM,2010,17944
YI,2011,17934
CORLEY,2012,17931
FLAHERTY,2013,17926
DRUMMOND,2014,17922
BERNSTEIN,2015,17916
DARNELL,2016,17915
HWANG,2017,17900
FONG,2018,17889
MCCORD,2019,17875
AKINS,2020,17868
BERGMAN,2021,17846
DELONG,2022,17844
MORELAND,2023,17832
LORENZO,2024,17825
LONGORIA,2025,17818
PELLETIER,2026,17808
SNEED,2027,17804
SKAGGS,2028,17778
ALCALA,2029,17758
MUNSON,2030,17745
EASON,2031,17714
KEENE,2032,17711
PARIS,2033,17707
SHEARER,2033,17707
CERDA,2035,17703
LO,2036,17687
MARCUS,2037,17671
CRAIN,2038,17650
CAGLE,2039,17647
BAUMAN,2040,17641
FRIEND,2041,17635
CRESPO,2042,17629
CALVERT,2043,17619
CORCORAN,2044,17607
CORNEJO,2045,17591
OMALLEY,2046,17588
ALBRECHT,2047,17581
MALLORY,2048,17578
CAVANAUGH,2049,17577
JAIMES,2050,17573
CULVER,2051,17566
HOPE,2052,17562
BEGAY,2053,17553
ARGUETA,2054,17540
GRANGER,2055,17539
GROVER,2056,17534
MICHAELS,2057,17528
CHAMPION,2058,17527
WHITTINGTON,2059,17517
ALDRICH,2060,17509
HEREDIA,2061,17506
DENNY,2062,17503
FAGAN,2063,17501
WALDRON,2063,17501
OAKES,2065,17499
HANKS,2066,17498
GROSSMAN,2067,17484
NEUMANN,2067,17484
ASHBY,2069,17482
VERNON,2070,17480
CROWELL,2071,17467
BLUM,2072,17458
JEFFERS,2073,17455
MCCORMACK,2074,17449
MAI,2075,17445
DUMAS,2076,17442
KENNY,2077,17429
CEJA,2078,17423
OKEEFE,2079,17414
SHULTZ,2080,17395
CORMIER,2081,17377
BAIN,2082,17371
MADSEN,2083,17364
CAVAZOS,2084,17361
BURROWS,2085,17355
BUSCH,2086,17354
BURROUGHS,2087,17336
SCHUSTER,2088,17325
BAGLEY,2089,17324
MONTERO,2090,17314
STRINGER,2091,17300
WHITT,2092,17293
STALLINGS,2093,17269
ECKERT,2093,17269
MCGOVERN,2095,17257
BOYKIN,2096,17255
SALDIVAR,2097,17250
WOODSON,2098,17242
OAKLEY,2099,17238
CURRIE,2100,17234
WHITTAKER,2100,17234
HUDDLESTON,2102,17231
HOFF,2103,17223
STAPLES,2104,17217
MIRELES,2105,17186
MOHR,2106,17180
AMBROSE,2107,17178
BELLAMY,2108,17167
MCLAIN,2109,17152
GRECO,2110,17150
ZIMMER,2111,17146
MOSELEY,2112,17130
QUIGLEY,2113,17121
ATWOOD,2114,17112
BRUNSON,2115,17099
COON,2116,17097
MOTT,2117,17092
ZAMBRANO,2117,17092
DINH,2119,17081
HIRSCH,2120,17072
KEATING,2121,17060
CHOW,2122,17059
DUTTON,2123,17057
FERRER,2123,17057
FLOOD,2125,17053
HOOKS,2125,17053
READ,2127,17048
HOBSON,2128,17043
BUSTOS,2129,17040
BENEDICT,2130,17036
VANDYKE,2131,17030
TROYER,2132,16981
HAM,2133,16980
PRESCOTT,2134,16975
SHAVER,2135,16972
HOFFMANN,2136,16966
LUNSFORD,2137,16962
GRAYSON,2138,16946
FINNEY,2139,16939
BUENO,2140,16936
COTTRELL,2141,16930
WHITLOCK,2142,16927
BELLO,2143,16915
FRIAS,2144,16911
KNUTSON,2145,16910
HUSSAIN,2146,16909
HSU,2147,16907
COMER,2148,16893
HAWK,2149,16884
HAMLIN,2150,16871
RANSOM,2150,16871
SCHWAB,2152,16870
GAUTHIER,2153,16852
HASKINS,2154,16842
STOVALL,2155,16827
ROONEY,2156,16823
COE,2157,16819
CORRAL,2158,16808
BARROW,2159,16801
TORREZ,2160,16795
DUPREE,2161,16794
EASTMAN,2162,16791
CRANDALL,2163,16781
NUNN,2164,16769
LIGHT,2164,16769
ALMEIDA,2166,16760
HAWTHORNE,2167,16758
PENDLETON,2168,16751
NAYLOR,2169,16745
GERBER,2170,16732
SCHRADER,2171,16727
BURNETTE,2172,16717
MAGUIRE,2173,16713
DORAN,2174,16704
CALLOWAY,2175,16689
BARTLEY,2175,16689
KOHLER,2177,16686
PURVIS,2177,16686
ACUNA,2179,16683
ULRICH,2180,16668
CHAU,2181,16667
GERMAN,2182,16661
SCHULTE,2183,16658
CONROY,2184,16651
HOOKER,2185,16646
THAYER,2186,16625
GAGE,2187,16614
NEVAREZ,2188,16607
JANSEN,2189,16596
ALANIZ,2189,16596
MCNAIR,2191,16595
HONEYCUTT,2192,16587
BAER,2192,16587
ROSENTHAL,2194,16583
PICKENS,2195,16577
BALDERAS,2196,16576
GIORDANO,2197,16569
PAPPAS,2198,16559
HENNING,2199,16557
MALLOY,2200,16546
SCHILLING,2200,16546
DUFF,2202,16536
CARRERA,2203,16533
BURKHART,2204,16526
ADAMSON,2205,16515
ARNETT,2206,16499
REAGAN,2207,16491
ANGUIANO,2208,16479
LINCOLN,2209,16477
TAMAYO,2210,16474
PERDUE,2211,16464
EASLEY,2212,16459
HOGUE,2213,16457
OROURKE,2213,16457
RINCON,2215,16455
ABERNATHY,2216,16450
ALTMAN,2217,16448
HUSTON,2218,16435
FOOTE,2219,16425
ENNIS,2220,16419
WHITING,2221,16418
CHADWICK,2222,16415
ADLER,2223,16412
BARNEY,2224,16404
ONTIVEROS,2225,16382
RING,2226,16381
RIDER,2227,16352
JOINER,2228,16349
GOLDSMITH,2229,16346
BAUM,2230,16334
RUFFIN,2231,16324
LAUGHLIN,2232,16323
RADER,2233,16320
BARON,2234,16308
TRIMBLE,2235,16306
HARE,2236,16304
RUSS,2237,16300
AHMAD,2238,16291
PARR,2239,16286
MONTANEZ,2240,16281
AARON,2241,16276
CLINTON,2242,16263
WOODALL,2243,16260
MARCUM,2244,16246
DOWLING,2245,16238
STONER,2246,16204
MATTSON,2247,16203
MEANS,2247,16203
LONDON,2249,16195
ADAME,2250,16193
BYNUM,2251,16166
FARIAS,2252,16153
BRANNON,2253,16136
CAZARES,2254,16134
BRENNER,2255,16114
LADD,2256,16112
WILLOUGHBY,2257,16111
KINSEY,2258,16102
DOZIER,2259,16091
HAIRSTON,2260,16090
HOLGUIN,2260,16090
SHOOK,2262,16070
FAUST,2263,16066
DELUCA,2263,16066
LYLES,2265,16062
DIAS,2266,16044
FELTON,2266,16044
MCNALLY,2268,16039
SCHREIBER,2269,16034
EARL,2270,16027
BERMAN,2271,16025
SCHAEFFER,2272,16024
CHEEK,2273,16020
FENTON,2274,16017
SAMS,2275,16014
SAYLOR,2276,16010
ROBLEDO,2277,16001
ESPINO,2278,15997
HAUSER,2279,15981
CLEARY,2280,15980
NUGENT,2281,15977
BOUDREAUX,2282,15976
NICKERSON,2283,15970
SORENSON,2284,15962
ROWELL,2285,15952
COATS,2286,15943
YOON,2287,15936
MAST,2288,15932
ESPINAL,2289,15924
IBRAHIM,2290,15915
DIETRICH,2291,15904
BRUNER,2292,15898
VALDIVIA,2293,15895
JERNIGAN,2294,15889
SCHWARZ,2295,15884
GALE,2296,15866
CHAPA,2297,15865
PRATHER,2298,15860
SEALS,2299,15858
WETZEL,2300,15849
MOCK,2301,15847
PARHAM,2302,15846
STJOHN,2303,15843
HUTSON,2304,15835
APONTE,2305,15828
JOLLY,2306,15827
STAUFFER,2307,15821
GOODSON,2308,15820
BOSTON,2309,15814
SCRUGGS,2310,15808
STOLTZFUS,2311,15786
GIRON,2311,15786
MCCLOUD,2313,15783
TITUS,2314,15780
BURNHAM,2315,15775
GRUBBS,2316,15773
REDDING,2317,15767
TILLEY,2318,15758
ROYAL,2319,15755
BUSBY,2320,15754
HILLMAN,2321,15738
CORNETT,2322,15733
BURR,2323,15703
LUU,2324,15702
MOSHER,2325,15672
COLEY,2326,15671
HAYWARD,2327,15665
NARANJO,2328,15658
HENRIQUEZ,2329,15657
SKELTON,2330,15624
CUTLER,2331,15621
VERGARA,2332,15618
MCGREGOR,2333,15614
KERNS,2333,15614
GODDARD,2335,15599
LOMBARDO,2336,15598
BRUNNER,2337,15593
ROWLEY,2338,15588
SHIPMAN,2339,15581
COREY,2340,15569
CRAVEN,2341,15567
TALBOT,2342,15562
ANDERS,2343,15554
REAVES,2344,15550
HOUGH,2345,15549
IVERSON,2346,15539
MONAHAN,2347,15533
BEAVERS,2348,15531
JULIAN,2349,15520
CEBALLOS,2350,15515
LEARY,2351,15505
BURK,2352,15500
BORDEN,2352,15500
NAGY,2354,15497
CHATMAN,2355,15473
DOW,2356,15472
CARLOS,2357,15462
ANTONIO,2358,15461
MCKINNON,2359,15450
TABOR,2360,15445
TINSLEY,2361,15442
DRIVER,2361,15442
DAWKINS,2363,15431
SAUER,2364,15430
ELIZONDO,2365,15419
VANN,2366,15416
WRAY,2367,15405
TRINH,2368,15392
RUFF,2369,15383
SOUSA,2370,15377
MAHAN,2371,15375
LEONE,2372,15364
HE,2373,15363
BARTHOLOMEW,2374,15339
HINDS,2375,15337
CALL,2376,15324
DOWELL,2377,15320
KELLOGG,2378,15317
HORVATH,2379,15302
WHITMORE,2380,15296
BIANCO,2381,15278
JACK,2382,15256
PANTOJA,2383,15249
NEGRETE,2384,15245
HEARN,2385,15234
THURSTON,2385,15234
WATT,2387,15211
ROQUE,2388,15203
PYLE,2389,15180
KITCHEN,2390,15170
GUILLORY,2391,15161
CHONG,2392,15146
LEMON,2393,15140
KEARNS,2394,15136
MOHAMMED,2395,15132
PURDY,2396,15126
